id_surat,no_surat,nama_surat,nama_surat_arab,ayat,surat,latin,terjemahan,tempat_turun,deskripsi,tema
6179,103,Al-'Asr,العصر,3,اِلَّا الَّذِيْنَ اٰمَنُوْا وَعَمِلُوا الصّٰلِحٰتِ وَتَوَاصَوْا بِالْحَقِّ ەۙ وَتَوَاصَوْا بِالصَّبْرِ ࣖ,illaa ladziina aamanuu wa'amiluu shshaalihaati watawaasaw bilhaqqi watawaasaw bishshabr,kecuali orang-orang yang beriman dan mengerjakan kebajikan serta saling menasihati untuk kebenaran dan saling menasihati untuk kesabaran.,mekah,"Surat Al 'Ashr terdiri atas 3 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Alam Nasyrah. Dinamai Al 'Ashr (masa) diambil dari perkataan Al 'Ashr yang terdapat pada ayat pertama surat ini.",Asar
6180,104,Al-Humazah,الهمزة,1,وَيْلٌ لِّكُلِّ هُمَزَةٍ لُّمَزَةٍۙ,waylun likulli humazatin lumaza,"Celakalah bagi setiap pengumpat dan pencela,",mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6181,104,Al-Humazah,الهمزة,2,ۨالَّذِيْ جَمَعَ مَالًا وَّعَدَّدَهٗۙ,ladzii jama'a maalan wa'addadah,"yang mengumpulkan harta dan menghitung-hitungnya,",mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6182,104,Al-Humazah,الهمزة,3,يَحْسَبُ اَنَّ مَالَهٗٓ اَخْلَدَهٗۚ,yahsabu anna maalahu akhladah,dia (manusia) mengira bahwa hartanya itu dapat mengekalkannya.,mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6183,104,Al-Humazah,الهمزة,4,كَلَّا لَيُنْۢبَذَنَّ فِى الْحُطَمَةِۖ,kallaa layunbadzanna fii lhuthama,Sekali-kali tidak! Pasti dia akan dilemparkan ke dalam (neraka) Hutamah.,mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6184,104,Al-Humazah,الهمزة,5,وَمَآ اَدْرٰىكَ مَا الْحُطَمَةُ ۗ,wamaa adraaka maa lhuthama,Dan tahukah kamu apakah (neraka) Hutamah itu?,mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6185,104,Al-Humazah,الهمزة,6,نَارُ اللّٰهِ الْمُوْقَدَةُۙ,naaru laahi lmuuqada,"(Yaitu) api  (azab) Allah yang dinyalakan,",mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6186,104,Al-Humazah,الهمزة,7,الَّتِيْ تَطَّلِعُ عَلَى الْاَفْـِٕدَةِۗ,latii taththhali'u 'alaa l-af-ida,yang (membakar) sampai ke hati.,mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6187,104,Al-Humazah,الهمزة,8,اِنَّهَا عَلَيْهِمْ مُّؤْصَدَةٌۙ,lnnahaa 'alayhim mu/shada,"Sungguh, api itu ditutup rapat atas (diri) mereka,",mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6188,104,Al-Humazah,الهمزة,9,فِيْ عَمَدٍ مُّمَدَّدَةٍ ࣖ,fii 'amadin mumaddada,(sedang mereka itu) diikat pada tiang-tiang yang panjang.,mekah,"Surat Al Humazah terdiri atas 9 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Qiyaamah. Dinamai Al Humazah (pengumpat) diambil dari perkataan Humazah yang terdapat pada ayat pertama surat ini.",Pengumpat
6189,105,Al-Fil,الفيل,1,اَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِاَصْحٰبِ الْفِيْلِۗ,alam tara kayfa fa'ala rabbuka bi-ash-haabi lfiil,Tidakkah engkau (Muhammad) perhatikan bagaimana Tuhanmu telah bertindak terhadap pasukan bergajah?,mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kaafirun. Nama Al Fiil diambil dari kata Al Fiil yang terdapat pada ayat pertama surat ini, artinya gajah. Surat Al Fiil mengemukakan cerita pasukan bergajah dari Yaman yang dipimpin oleh Abrahah yang ingin meruntuhkan Ka'bah di Mekah. Peristiwa ini terjadi pada tahun Nabi Muhammad s.a.w. dilahirkan.",Gajah
6190,105,Al-Fil,الفيل,2,اَلَمْ يَجْعَلْ كَيْدَهُمْ فِيْ تَضْلِيْلٍۙ,alam yaj'al kaydahum fii tadhliil,Bukankah Dia telah menjadikan tipu daya mereka itu sia-sia?,mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kaafirun. Nama Al Fiil diambil dari kata Al Fiil yang terdapat pada ayat pertama surat ini, artinya gajah. Surat Al Fiil mengemukakan cerita pasukan bergajah dari Yaman yang dipimpin oleh Abrahah yang ingin meruntuhkan Ka'bah di Mekah. Peristiwa ini terjadi pada tahun Nabi Muhammad s.a.w. dilahirkan.",Gajah
6191,105,Al-Fil,الفيل,3,وَّاَرْسَلَ عَلَيْهِمْ طَيْرًا اَبَابِيْلَۙ,wa-arsala 'alayhim thayran abaabiil,"dan Dia mengirimkan kepada mereka burung yang berbondong-bondong,",mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kaafirun. Nama Al Fiil diambil dari kata Al Fiil yang terdapat pada ayat pertama surat ini, artinya gajah. Surat Al Fiil mengemukakan cerita pasukan bergajah dari Yaman yang dipimpin oleh Abrahah yang ingin meruntuhkan Ka'bah di Mekah. Peristiwa ini terjadi pada tahun Nabi Muhammad s.a.w. dilahirkan.",Gajah
6192,105,Al-Fil,الفيل,4,تَرْمِيْهِمْ بِحِجَارَةٍ مِّنْ سِجِّيْلٍۙ,tarmiihim bihijaaratin min sijjiil,"yang melempari mereka dengan batu dari tanah liat yang dibakar,",mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kaafirun. Nama Al Fiil diambil dari kata Al Fiil yang terdapat pada ayat pertama surat ini, artinya gajah. Surat Al Fiil mengemukakan cerita pasukan bergajah dari Yaman yang dipimpin oleh Abrahah yang ingin meruntuhkan Ka'bah di Mekah. Peristiwa ini terjadi pada tahun Nabi Muhammad s.a.w. dilahirkan.",Gajah
6193,105,Al-Fil,الفيل,5,فَجَعَلَهُمْ كَعَصْفٍ مَّأْكُوْلٍ ࣖ,faja'alahum ka'ashfin ma/kuul,sehingga mereka dijadikan-Nya seperti daun-daun yang dimakan (ulat).,mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat Al Kaafirun. Nama Al Fiil diambil dari kata Al Fiil yang terdapat pada ayat pertama surat ini, artinya gajah. Surat Al Fiil mengemukakan cerita pasukan bergajah dari Yaman yang dipimpin oleh Abrahah yang ingin meruntuhkan Ka'bah di Mekah. Peristiwa ini terjadi pada tahun Nabi Muhammad s.a.w. dilahirkan.",Gajah
6194,106,Quraisy,قريش,1,لِاِيْلٰفِ قُرَيْشٍۙ,li-iilaafi quraysy,"Karena kebiasaan orang-orang Quraisy,",mekah,"Surat ini terdiri atas 4 ayat, termasuk golongan surat-surat Makkiyyah dan diturunkan sesudah surat At Tiin. Nama Quraisy diambil dari kata Quraisy yang terdapat pada ayat pertama, artinya suku Quraisy. Suku Quraisy adalah suku yang mendapat  kehormatan untuk memelihara Ka'bah.",Quraisy
6195,106,Quraisy,قريش,2,اٖلٰفِهِمْ رِحْلَةَ الشِّتَاۤءِ وَالصَّيْفِۚ,iilaafihim rihlata sysyitaa-i washshayf,(yaitu) kebiasaan mereka bepergian pada musim dingin dan musim panas.,mekah,"Surat ini terdiri atas 4 ayat, termasuk golongan surat-surat Makkiyyah dan diturunkan sesudah surat At Tiin. Nama Quraisy diambil dari kata Quraisy yang terdapat pada ayat pertama, artinya suku Quraisy. Suku Quraisy adalah suku yang mendapat  kehormatan untuk memelihara Ka'bah.",Quraisy
6196,106,Quraisy,قريش,3,فَلْيَعْبُدُوْا رَبَّ هٰذَا الْبَيْتِۙ,falya'buduu rabba haadzaa lbayt,"Maka hendaklah mereka menyembah Tuhan (pemilik) rumah ini (Ka‘bah),",mekah,"Surat ini terdiri atas 4 ayat, termasuk golongan surat-surat Makkiyyah dan diturunkan sesudah surat At Tiin. Nama Quraisy diambil dari kata Quraisy yang terdapat pada ayat pertama, artinya suku Quraisy. Suku Quraisy adalah suku yang mendapat  kehormatan untuk memelihara Ka'bah.",Quraisy
6197,106,Quraisy,قريش,4,الَّذِيْٓ اَطْعَمَهُمْ مِّنْ جُوْعٍ ەۙ وَّاٰمَنَهُمْ مِّنْ خَوْفٍ ࣖ,ladzii ath'amahum min juu'in waaamanahum min khawf,yang telah memberi makanan kepada mereka untuk menghilangkan lapar dan mengamankan mereka dari rasa ketakutan.,mekah,"Surat ini terdiri atas 4 ayat, termasuk golongan surat-surat Makkiyyah dan diturunkan sesudah surat At Tiin. Nama Quraisy diambil dari kata Quraisy yang terdapat pada ayat pertama, artinya suku Quraisy. Suku Quraisy adalah suku yang mendapat  kehormatan untuk memelihara Ka'bah.",Quraisy
6198,107,Al-Ma'un,الماعون,1,اَرَءَيْتَ الَّذِيْ يُكَذِّبُ بِالدِّيْنِۗ,ara-ayta ladzii yukadzdzibu biddiin,Tahukah kamu (orang) yang mendustakan agama?,mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6199,107,Al-Ma'un,الماعون,2,فَذٰلِكَ الَّذِيْ يَدُعُّ الْيَتِيْمَۙ,fadzaalika ladzii yadu''u lyatiim,"Maka itulah orang yang menghardik anak yatim,",mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6200,107,Al-Ma'un,الماعون,3,وَلَا يَحُضُّ عَلٰى طَعَامِ الْمِسْكِيْنِۗ,walaa yahudhdhu 'alaa tha'aami lmiskiin,dan tidak mendorong memberi makan orang miskin.,mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6201,107,Al-Ma'un,الماعون,4,فَوَيْلٌ لِّلْمُصَلِّيْنَۙ,fawaylun lilmushalliin,"Maka celakalah orang yang salat,",mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6202,107,Al-Ma'un,الماعون,5,الَّذِيْنَ هُمْ عَنْ صَلَاتِهِمْ سَاهُوْنَۙ,ladziina hum 'an shalaatihim saahuun,"(yaitu) orang-orang yang lalai terhadap salatnya,",mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6203,107,Al-Ma'un,الماعون,6,الَّذِيْنَ هُمْ يُرَاۤءُوْنَۙ,ladziina hum yuraauun,"yang berbuat ria,",mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6204,107,Al-Ma'un,الماعون,7,وَيَمْنَعُوْنَ الْمَاعُوْنَ ࣖ,wayamna'uuna lmaa'uun,dan enggan (memberikan) bantuan.,mekah,"Surat ini terdiri atas 7 ayat, termasuk golongan surat-surat Makkiyyah, diturunkan sesudah surat At Taakatsur. Nama Al Maa'uun diambil dari kata Al Maa'uun yang terdapat pada ayat 7, artinya barang-barang yang berguna.",Barang Yang Berguna
6205,108,Al-Kausar,الكوثر,1,اِنَّآ اَعْطَيْنٰكَ الْكَوْثَرَۗ,innaa a'thaynaaka lkawtsar,"Sungguh, Kami telah memberimu (Muhammad) nikmat yang banyak.",mekah,"Surat Al Kautsar terdiri atas 3 ayat, termasuk golongan surat-surat  Makkiyyah diturunkan sesudah surat Al 'Aadiyaat. Dinamai Al Kautsar (nikmat yang banyak) diambil dari perkataan Al Kautsar yang terdapat pada ayat pertama surat ini.Surat ini sebagai penghibur hati Nabi Muhammad s.a.w.",Pemberian Yang Banyak
6206,108,Al-Kausar,الكوثر,2,فَصَلِّ لِرَبِّكَ وَانْحَرْۗ,fashalli lirabbika wanhar,"Maka laksanakanlah salat karena Tuhanmu, dan berkurbanlah (sebagai ibadah dan mendekatkan diri kepada Allah).",mekah,"Surat Al Kautsar terdiri atas 3 ayat, termasuk golongan surat-surat  Makkiyyah diturunkan sesudah surat Al 'Aadiyaat. Dinamai Al Kautsar (nikmat yang banyak) diambil dari perkataan Al Kautsar yang terdapat pada ayat pertama surat ini.Surat ini sebagai penghibur hati Nabi Muhammad s.a.w.",Pemberian Yang Banyak
6207,108,Al-Kausar,الكوثر,3,اِنَّ شَانِئَكَ هُوَ الْاَبْتَرُ ࣖ,inna syaani-aka huwa l-abtar,"Sungguh, orang-orang yang membencimu dialah yang terputus (dari rahmat Allah).",mekah,"Surat Al Kautsar terdiri atas 3 ayat, termasuk golongan surat-surat  Makkiyyah diturunkan sesudah surat Al 'Aadiyaat. Dinamai Al Kautsar (nikmat yang banyak) diambil dari perkataan Al Kautsar yang terdapat pada ayat pertama surat ini.Surat ini sebagai penghibur hati Nabi Muhammad s.a.w.",Pemberian Yang Banyak
6208,109,Al-Kafirun,الكٰفرون,1,قُلْ يٰٓاَيُّهَا الْكٰفِرُوْنَۙ,qul yaa ayyuhaa lkaafiruun,"Katakanlah (Muhammad), “Wahai orang-orang kafir!",mekah,"Surat Al Kaafiruun terdiri atas 6 ayat, termasuk golongan surat-surat  Makkiyyah, diturunkan sesudah surat Al Maa'uun. Dinamai Al Kaafiruun (orang-orang kafir), diambil dari perkataan  Al Kaafiruun yang terdapat pada ayat pertama surat ini.",Orang-Orang kafir
6209,109,Al-Kafirun,الكٰفرون,2,لَآ اَعْبُدُ مَا تَعْبُدُوْنَۙ,laa a'budu maa ta'buduun,"aku tidak akan menyembah apa yang kamu sembah,",mekah,"Surat Al Kaafiruun terdiri atas 6 ayat, termasuk golongan surat-surat  Makkiyyah, diturunkan sesudah surat Al Maa'uun. Dinamai Al Kaafiruun (orang-orang kafir), diambil dari perkataan  Al Kaafiruun yang terdapat pada ayat pertama surat ini.",Orang-Orang kafir
6210,109,Al-Kafirun,الكٰفرون,3,وَلَآ اَنْتُمْ عٰبِدُوْنَ مَآ اَعْبُدُۚ,walaa antum 'aabiduuna maa a'bud,"dan kamu bukan penyembah apa yang aku sembah,",mekah,"Surat Al Kaafiruun terdiri atas 6 ayat, termasuk golongan surat-surat  Makkiyyah, diturunkan sesudah surat Al Maa'uun. Dinamai Al Kaafiruun (orang-orang kafir), diambil dari perkataan  Al Kaafiruun yang terdapat pada ayat pertama surat ini.",Orang-Orang kafir
6211,109,Al-Kafirun,الكٰفرون,4,وَلَآ اَنَا۠ عَابِدٌ مَّا عَبَدْتُّمْۙ,walaa anaa 'aabidun maa 'abadtum,"dan aku tidak pernah menjadi penyembah apa yang kamu sembah,",mekah,"Surat Al Kaafiruun terdiri atas 6 ayat, termasuk golongan surat-surat  Makkiyyah, diturunkan sesudah surat Al Maa'uun. Dinamai Al Kaafiruun (orang-orang kafir), diambil dari perkataan  Al Kaafiruun yang terdapat pada ayat pertama surat ini.",Orang-Orang kafir
6212,109,Al-Kafirun,الكٰفرون,5,وَلَآ اَنْتُمْ عٰبِدُوْنَ مَآ اَعْبُدُۗ,walaa antum 'aabiduuna maa a'bud,dan kamu tidak pernah (pula) menjadi penyembah apa yang aku sembah.,mekah,"Surat Al Kaafiruun terdiri atas 6 ayat, termasuk golongan surat-surat  Makkiyyah, diturunkan sesudah surat Al Maa'uun. Dinamai Al Kaafiruun (orang-orang kafir), diambil dari perkataan  Al Kaafiruun yang terdapat pada ayat pertama surat ini.",Orang-Orang kafir
6213,109,Al-Kafirun,الكٰفرون,6,لَكُمْ دِيْنُكُمْ وَلِيَ دِيْنِ ࣖ,lakum diinukum waliya diin,"Untukmu agamamu, dan untukku agamaku.”",mekah,"Surat Al Kaafiruun terdiri atas 6 ayat, termasuk golongan surat-surat  Makkiyyah, diturunkan sesudah surat Al Maa'uun. Dinamai Al Kaafiruun (orang-orang kafir), diambil dari perkataan  Al Kaafiruun yang terdapat pada ayat pertama surat ini.",Orang-Orang kafir
6214,110,An-Nasr,النصر,1,اِذَا جَاۤءَ نَصْرُ اللّٰهِ وَالْفَتْحُۙ,idzaa jaa-a nashru laahi walfath,"Apabila telah datang pertolongan Allah dan kemenangan,",madinah,"Surat An Nashr terdiri atas 3 ayat, termasuk golongan surat-surat  Madaniyyah yang diturunkan di Mekah sesudah surat At Taubah.  Dinamai An Nashr (pertolongan) diambil dari perkataan Nashr yang  terdapat pada ayat pertama surat ini.",Pertolongan
6215,110,An-Nasr,النصر,2,وَرَاَيْتَ النَّاسَ يَدْخُلُوْنَ فِيْ دِيْنِ اللّٰهِ اَفْوَاجًاۙ,wara-ayta nnaasa yadkhuluuna fii diini laahi afwaajaa,"dan engkau melihat manusia berbondong-bondong masuk agama Allah,",madinah,"Surat An Nashr terdiri atas 3 ayat, termasuk golongan surat-surat  Madaniyyah yang diturunkan di Mekah sesudah surat At Taubah.  Dinamai An Nashr (pertolongan) diambil dari perkataan Nashr yang  terdapat pada ayat pertama surat ini.",Pertolongan
6216,110,An-Nasr,النصر,3,فَسَبِّحْ بِحَمْدِ رَبِّكَ وَاسْتَغْفِرْهُۗ اِنَّهٗ كَانَ تَوَّابًا ࣖ,fasabbih bihamdi rabbika wastaghfirhu innahu kaana tawwaabaa,"maka bertasbihlah dalam dengan Tuhanmu dan mohonlah ampunan kepada-Nya. Sungguh, Dia Maha Penerima tobat.",madinah,"Surat An Nashr terdiri atas 3 ayat, termasuk golongan surat-surat  Madaniyyah yang diturunkan di Mekah sesudah surat At Taubah.  Dinamai An Nashr (pertolongan) diambil dari perkataan Nashr yang  terdapat pada ayat pertama surat ini.",Pertolongan
6217,111,Al-Lahab,اللهب,1,تَبَّتْ يَدَآ اَبِيْ لَهَبٍ وَّتَبَّۗ,tabbat yadaa abii lahabin watab,Binasalah kedua tangan Abu Lahab dan benar-benar binasa dia!,mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah,  diturunkan sesudah surat Al Fath. Nama Al Lahab diambil dari kata  Al Lahab yang terdapat pada ayat ketiga surat ini yang artinya gejolak  api. Surat ini juga dinamakan surat Al Masad.",Api Yang Bergejolak
6218,111,Al-Lahab,اللهب,2,مَآ اَغْنٰى عَنْهُ مَالُهٗ وَمَا كَسَبَۗ,maa aghnaa 'anhu maaluhu wamaa kasab,Tidaklah berguna baginya hartanya dan apa yang dia usahakan.,mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah,  diturunkan sesudah surat Al Fath. Nama Al Lahab diambil dari kata  Al Lahab yang terdapat pada ayat ketiga surat ini yang artinya gejolak  api. Surat ini juga dinamakan surat Al Masad.",Api Yang Bergejolak
6219,111,Al-Lahab,اللهب,3,سَيَصْلٰى نَارًا ذَاتَ لَهَبٍۙ,sayashlaa naaran dzaata lahab,Kelak dia akan masuk ke dalam api yang bergejolak (neraka).,mekah,"Surat ini terdiri atas 5 ayat, termasuk golongan surat-surat Makkiyyah,  diturunkan sesudah surat Al Fath. Nama Al Lahab diambil dari kata  Al Lahab yang terdapat pada ayat ketiga surat ini yang artinya gejolak  api. Surat ini juga dinamakan surat Al Masad.",Api Yang Bergejolak
